#burst	Time	Periodo Hlp(ms)	Periodo Hpd(ms)	Intervalo HlpFSlp(ms)	Intervalo HlpLSlp(ms)	Intervalo HpdFSpd(ms)	Intervalo HpdLSpd(ms)	Intervalo FSlpHlp(ms)	Intervalo LSlpHlp(ms)	Intervalo FSpdHpd(ms)	Intervalo LSpdHpd(ms)	Intervalo HlpHpd(ms)	Intervalo HpdHlp(ms)	Intervalo FSlpHpd(ms)	Intervalo LSlpHpd(ms)	Intervalo FSpdHlp(ms)	Intervalo LSpdHlp(ms)	Intervalo HlpFSpd(ms)	Intervalo HlpLSpd(ms)	Intervalo HpdFSlp(ms)	Intervalo HpdLSlp(ms)	t1LP	fst2fstLP	LPPD1spkperiod
89	669616.1000000001	1052.0	1039.3	133.70000000000002	325.70000000000005	770.0	886.8000000000001	918.3000000000001	726.3000000000001	284.7	162.8	170.3	881.7	1075.9	883.9000000000001	1166.4	1044.5	940.3000000000001	1057.1000000000001	1024.9	1191.8	669748.71	1061.500016	806.500012
90	670668.1000000001	1053.0	1076.8	143.20000000000002	310.1	779.2	904.4000000000001	909.8000000000001	742.9000000000001	269.3	152.5	157.60000000000002	895.4000000000001	1091.2	924.3000000000001	1164.7	1047.9	936.8000000000001	1062.0	1030.6000000000001	1205.0	670810.21	1045.000015	793.400012
91	671721.1000000001	999.1	996.4000000000001	135.20000000000002	309.6	697.9000000000001	814.7	863.9000000000001	689.5	297.6	172.4	181.4	817.7	1042.6000000000001	868.2	1115.3	990.1	879.3000000000001	996.1	943.5	1159.6000000000001	671855.21	989.800015	743.900012
92	672720.2000000001	1042.2	1006.2	125.80000000000001	341.90000000000003	754.2	876.5	916.4000000000001	700.3000000000001	298.5	181.70000000000002	178.70000000000002	863.5	1059.1000000000001	843.0	1162.0	1045.2	932.9000000000001	1055.2	1014.0	1194.8	672845.01	1066.800016	806.800012
93	673762.4	1084.3	1084.0	150.5	331.3	824.8000000000001	945.2	933.8000000000001	753.0	252.0	129.70000000000002	142.70000000000002	941.6	1076.2	895.4000000000001	1193.6000000000001	1071.3	967.5	1087.9	1100.5	1283.5	673911.81	1092.700016	816.800012
94	674846.7000000001	1198.3	1241.8000000000002	158.9	341.90000000000003	928.5	1059.6000000000001	1039.4	856.4000000000001	259.2	138.8	142.4	1055.9	1225.3	1042.3	1315.1000000000001	1194.7	1070.9	1202.0	1197.0	1388.4	675004.5101	1180.500018	911.900014
95	676045.0	1114.3	1116.2	141.1	332.5	807.5	935.3000000000001	973.2	781.8000000000001	313.3	182.20000000000002	185.9	928.4000000000001	1161.0	969.6	1241.7	1110.6000000000001	993.4000000000001	1121.2	1073.0	1234.7	676185.0101	1117.800017	852.100013
96	677159.3	1051.2	1044.5	144.6	306.3	756.8000000000001	878.0	906.6	744.9000000000001	308.70000000000005	180.9	187.8	863.4000000000001	1087.7	926.0	1172.1000000000001	1044.3	944.6	1065.8	1008.6	1205.4	677302.8101	1051.800015	799.800012
97	678210.5	935.2	927.9000000000001	145.20000000000002	342.0	623.6	741.3000000000001	790.0	593.2	287.7	166.5	181.10000000000002	754.1	963.8000000000001	767.0	1041.8	920.6	804.7	922.4000000000001	840.0	1014.2	678354.6101	875.900013	659.30001
98	679145.7000000001	728.1	727.6	85.9	260.1	443.40000000000003	561.2	642.2	468.0	304.3	186.60000000000002	173.8	554.3000000000001	815.5	641.3000000000001	858.6	740.9000000000001	617.2	735.0	662.6	851.0	679230.5101	750.400012	531.000008
99	679873.8	813.1	858.3000000000001	108.30000000000001	296.7	529.6	651.6	704.8000000000001	516.4	284.2	166.4	173.3	639.8000000000001	923.3000000000001	734.9000000000001	924.0	806.2	702.9000000000001	824.9000000000001	780.0	948.4000000000001	679980.9101	845.100012	594.600008
100	680686.9	1244.4	1181.1000000000001	140.20000000000002	308.6	917.0	1033.7	1104.2	935.8000000000001	328.70000000000005	206.70000000000002	218.5	1025.9	1259.4	1091.0	1354.6000000000001	1232.6000000000001	1135.5	1252.2	1176.5	1356.0	680826.0101	1254.800019	995.100015
101	681931.3	1112.9	1157.3	150.6	330.1	843.7	969.8000000000001	962.3000000000001	782.8000000000001	264.1	147.4	155.20000000000002	957.7	1161.9	982.4000000000001	1221.8	1105.1000000000001	998.9000000000001	1125.0	1112.6000000000001	1289.4	682080.8102	1117.200016	848.200012
102	683044.2000000001	1214.0	1218.3	154.9	331.70000000000005	905.0	1027.1000000000001	1059.1000000000001	882.3000000000001	313.6	187.5	199.60000000000002	1014.4000000000001	1263.0	1086.2	1328.0	1201.9	1104.6000000000001	1226.7	1169.3	1357.5	683198.0102	1213.900019	949.400015
103	684258.2000000001	1179.7	1185.9	154.9	343.1	850.6	970.9000000000001	1024.8	836.6	313.3	191.20000000000002	203.9	975.8000000000001	1234.9	1046.7	1289.1000000000001	1167.0	1054.5	1174.8	1102.5	1305.4	684411.9102	1151.600017	899.600013
104	685437.9	904.1	880.4000000000001	126.7	329.6	575.5	706.8000000000001	777.4000000000001	574.5	335.3	215.0	210.10000000000002	694.0	963.8000000000001	760.9000000000001	1029.3	909.0	785.6	916.9000000000001	833.4000000000001	987.0	685563.5102	916.800013	658.80001
105	686342.0	915.2	929.7	139.4	293.0	623.0	740.7	775.8000000000001	622.2	304.90000000000003	173.60000000000002	186.4	728.8000000000001	976.7	823.1	1033.7	902.4000000000001	809.4000000000001	927.1	855.4000000000001	1049.4	686480.3102	902.300014	669.90001
106	687257.2000000001	953.2	902.1	126.60000000000001	320.6	617.7	741.0	826.6	632.6	306.7	189.0	200.9	752.3000000000001	976.4000000000001	782.4000000000001	1059.0	941.3000000000001	818.6	941.9000000000001	861.3000000000001	1049.8	687382.6102	935.700014	691.90001
107	688210.4	921.7	931.7	109.0	297.5	664.2	778.2	812.7	624.2	284.40000000000003	161.10000000000002	149.8	771.9000000000001	972.5	784.0	1056.3	933.0	814.0	928.0	895.0	1075.6000000000001	688318.3103	935.900014	704.80001
108	689132.1000000001	883.7	889.0	123.10000000000001	303.7	612.8000000000001	733.3000000000001	760.6	580.0	267.5	153.5	159.8	723.9000000000001	925.7	745.1	991.4000000000001	877.4000000000001	772.6	893.1	853.2	1019.5	689254.2103	889.900013	649.200009
109	690015.8	865.7	882.0	129.3	295.6	593.6	715.7	736.4000000000001	570.1	276.2	155.70000000000002	165.10000000000002	700.6	917.8000000000001	751.5	976.8000000000001	856.3000000000001	758.7	880.8000000000001	838.8000000000001	995.1	690144.1103	874.500013	629.200009
110	690881.5	1052.3	1059.3	138.20000000000002	294.5	752.8000000000001	877.9000000000001	914.1	757.8000000000001	288.40000000000003	166.3	181.4	870.9000000000001	1102.5	946.2	1159.3	1037.2	934.2	1059.3	1010.0	1181.3	691018.6103	1053.200016	795.900012
111	691933.8	1167.5	1180.3	139.1	310.40000000000003	869.7	994.0	1028.4	857.1	306.5	181.4	188.4	979.1	1229.6000000000001	1058.3	1285.6000000000001	1160.5	1058.1000000000001	1182.4	1127.8	1301.2	692071.8103	1177.000017	918.800013
112	693101.3	1141.2	1103.1000000000001	148.70000000000002	322.1	834.0	957.9000000000001	992.5	819.1	310.6	186.3	201.20000000000002	940.0	1155.6000000000001	982.2	1250.6000000000001	1126.3	1035.2	1159.1000000000001	1091.2	1254.1000000000001	693248.8103	1143.800017	886.400013
113	694242.5	991.1	1037.8	151.20000000000002	314.1	728.1	843.3000000000001	839.9000000000001	677.0	269.1	145.20000000000002	163.10000000000002	828.0	1049.7	886.8000000000001	1097.1000000000001	973.2	891.2	1006.4000000000001	954.2	1134.4	694392.6103	966.000015	739.800011
114	695233.6000000001	712.6	682.2	126.2	306.40000000000003	415.40000000000003	530.4	586.4	406.20000000000005	309.70000000000005	194.5	209.8	502.8	765.8000000000001	585.6	812.5	697.3000000000001	625.2	740.2	630.6	790.8000000000001	695358.6104	714.30001	498.900007
115	695946.2000000001	708.6	714.8000000000001	127.80000000000001	288.0	420.6	537.8000000000001	580.8000000000001	420.6	266.8	151.8	179.4	529.2	766.4000000000001	606.2	796.0	681.0	600.0	717.2	645.5	828.3000000000001	696072.9104	697.200011	472.100007
116	696654.8	959.5	915.9000000000001	116.30000000000001	299.1	660.1	782.0	843.2	660.4000000000001	294.2	177.0	185.60000000000002	773.9000000000001	985.2	802.4000000000001	1068.1000000000001	950.9000000000001	845.7	967.6	905.4000000000001	1061.7	696770.1104	974.600014	729.200011
117	697614.3	1018.9000000000001	1022.7	131.5	287.8	762.2	881.2	887.4000000000001	731.1	255.8	133.9	142.0	876.9000000000001	1033.2	876.9000000000001	1132.7	1010.8000000000001	904.2	1023.2	1015.6	1192.3	697744.7104	1026.100015	772.400012
118	698633.2000000001	1081.7	1138.5	138.70000000000002	315.40000000000003	823.9000000000001	943.1	943.0	766.3000000000001	260.5	141.5	145.8	935.9000000000001	1145.6000000000001	968.9000000000001	1196.4	1077.4	969.7	1088.9	1078.2	1251.3000000000002	698770.8104	1085.400017	830.700013
119	699714.9	1017.4000000000001	1024.5	142.3	315.40000000000003	706.4000000000001	828.0	875.1	702.0	314.6	195.4	202.60000000000002	814.8000000000001	1084.8	911.7	1129.4	1010.2	909.0	1030.6000000000001	947.6	1103.8	699856.2104	1007.700015	766.400011
120	700732.3	940.9000000000001	892.1	132.8	289.0	613.4	734.9000000000001	808.1	651.9000000000001	318.1	196.5	209.70000000000002	731.2	969.0	812.8000000000001	1049.3	927.7	823.1	944.6	847.2	1038.0	700863.9104	924.300013	690.30001
121	701673.2000000001	919.3000000000001	941.0	116.0	306.8	644.0	761.9000000000001	803.3000000000001	612.5	278.7	157.20000000000002	160.9	758.4000000000001	985.9000000000001	795.1	1037.1000000000001	915.6	804.9000000000001	922.8000000000001	877.4000000000001	1054.0	701788.2105	922.200014	688.700011
122	702592.5	979.4000000000001	922.1	119.0	295.6	675.3000000000001	793.8000000000001	860.4000000000001	683.8000000000001	297.0	179.10000000000002	182.60000000000002	796.8000000000001	985.7	809.1	1093.8	975.9000000000001	857.9000000000001	976.4000000000001	916.0	1097.8	702710.4105	979.700015	738.700011
123	703571.9	807.7	837.7	119.2	301.0	581.3000000000001	693.9000000000001	688.5	506.70000000000005	246.8	128.3	125.30000000000001	682.4000000000001	843.8000000000001	662.0	929.2	810.7	706.6	819.2	787.3000000000001	946.7	703690.1105	793.300012	587.200009
124	704379.6000000001	718.9000000000001	760.4000000000001	104.9	264.3	458.20000000000005	576.9	614.0	454.6	256.40000000000003	143.8	155.3	563.6	810.8000000000001	651.4000000000001	820.0	707.4000000000001	613.5	732.2	670.5	860.8000000000001	704483.4105	721.00001	508.500007
125	705098.5	729.7	682.7	106.9	297.2	429.8	542.6	622.8000000000001	432.5	302.2	183.5	196.8	532.9	772.6	582.3000000000001	835.1	716.4000000000001	626.6	739.4000000000001	643.7	821.5	705204.4105	733.500011	519.500008
126	705828.2000000001	886.1	907.3000000000001	110.80000000000001	288.6	632.1	749.2	775.3000000000001	597.5	252.9	140.1	149.8	736.3000000000001	946.3000000000001	768.5	989.2	876.4000000000001	781.9000000000001	899.0	863.9000000000001	1021.1	705937.9105	903.000014	671.00001
127	706714.3	958.0	981.3000000000001	127.60000000000001	284.8	674.6	793.8000000000001	830.4000000000001	673.2	275.2	158.10000000000002	171.0	787.0	1024.7	867.5	1062.2	945.1	845.6	964.8000000000001	909.2	1097.4	706840.9105	952.600014	717.70001
128	707672.3	938.1	933.5	122.2	310.40000000000003	637.3000000000001	757.0	815.9000000000001	627.7	306.7	187.5	194.3	743.8000000000001	1005.6	817.4000000000001	1050.5	931.3000000000001	831.6	951.3000000000001	870.3000000000001	1039.4	707793.5105	942.300014	709.100011
129	708610.4	865.8000000000001	839.3000000000001	126.5	295.6	568.0	683.2	739.3000000000001	570.2	296.2	176.5	189.70000000000002	676.1	902.5	733.4000000000001	972.3000000000001	852.6	757.7	872.9000000000001	801.2	994.6	708735.8106	864.400013	631.100009
130	709476.2000000001	1001.7	1043.7	125.10000000000001	318.5	733.2	849.2	876.6	683.2	271.3	156.10000000000002	163.20000000000002	838.5	1081.8	888.4000000000001	1109.8	994.6	896.4000000000001	1012.4000000000001	974.2	1166.1000000000001	709600.2106	1012.300015	771.100011
131	710477.9	1013.0	982.1	135.70000000000002	327.6	687.2	811.5	877.3000000000001	685.4000000000001	310.5	194.5	205.20000000000002	807.8000000000001	1051.6000000000001	859.7	1118.3	1002.3000000000001	892.4000000000001	1016.7	940.3000000000001	1083.2	710612.5106	1009.800015	756.600011
132	711490.9	1098.1000000000001	1067.1000000000001	132.5	275.40000000000003	812.0	931.1	965.6	822.7	294.90000000000003	170.60000000000002	174.3	923.8000000000001	1108.9	966.0	1218.7	1094.4	986.3000000000001	1105.4	1051.7	1225.2	711622.3106	1093.600016	853.500013
133	712589.0	1101.1000000000001	1129.1000000000001	127.9	301.40000000000003	840.3000000000001	959.2	973.2	799.7	255.10000000000002	136.0	143.3	957.8000000000001	1144.5	971.0	1212.9	1093.8	983.6	1102.5	1085.2	1247.9	712715.9106	1100.500017	855.500013
134	713690.1000000001	999.8000000000001	1000.6	127.4	290.1	715.5	835.4000000000001	872.4000000000001	709.7	288.8	169.9	171.3	828.5	1044.5	881.8000000000001	1117.3	998.4000000000001	886.8000000000001	1006.7	956.5	1117.0	713816.4106	1000.300015	759.200011
135	714689.9	787.0	795.9000000000001	128.0	288.5	511.1	628.4000000000001	659.0	498.5	285.1	165.20000000000002	172.10000000000002	614.9000000000001	840.0	679.5	900.0	780.1	683.2	800.5	737.3000000000001	909.2	714816.7107	781.400011	555.100008
136	715476.9	759.6	735.1	122.4	294.3	450.90000000000003	568.3000000000001	637.2	465.3	284.8	167.5	181.0	578.6	793.7	621.8000000000001	863.4000000000001	746.1	631.9000000000001	749.3000000000001	673.3000000000001	843.6	715598.1107	732.000011	509.500008
137	716236.5	961.3000000000001	991.9000000000001	94.7	265.0	691.6	816.6	866.6	696.3000000000001	284.2	166.8	156.5	804.8000000000001	1053.7	883.4000000000001	1089.0	971.6	848.1	973.1	947.2	1119.0	716330.1107	1008.900015	753.200011
138	717197.8	1164.0	1146.2	142.4	314.20000000000005	858.6	980.7	1021.6	849.8000000000001	300.3	175.3	187.10000000000002	976.9000000000001	1190.9	1019.1	1277.2	1152.2	1045.7	1167.8	1100.6000000000001	1265.2	717339.0107	1145.600017	903.200014
139	718361.8	1133.0	1124.9	123.7	288.3	844.6	973.9000000000001	1009.3000000000001	844.7	287.6	165.5	169.3	963.7	1170.5	1005.9000000000001	1251.3000000000002	1129.2	1013.9000000000001	1143.2	1117.2	1300.5	718484.6107	1162.600018	889.900014
140	719494.8	1198.0	1234.9	153.5	336.8	927.8000000000001	1046.3	1044.5	861.2	280.3	151.0	161.20000000000002	1036.8	1242.6000000000001	1059.3	1317.1000000000001	1187.8	1089.0	1207.5	1192.4	1361.2	719647.2107	1200.200017	935.400014
141	720692.8	1157.0	1142.4	155.60000000000002	324.40000000000003	843.6	961.7	1001.4000000000001	832.6	307.1	188.60000000000002	198.10000000000002	958.9000000000001	1184.9	1016.1	1266.0	1147.5	1041.7	1159.8	1094.9	1280.0	720847.4107	1137.200017	885.800014
142	721849.8	1060.8	1025.8	136.0	321.1	768.3000000000001	894.3000000000001	924.8000000000001	739.7	298.8	180.70000000000002	183.5	877.3000000000001	1073.3	888.2	1176.1000000000001	1058.0	951.8000000000001	1077.8	1018.6	1176.3	721984.6108	1066.300016	815.700013
143	722910.6000000001	799.4000000000001	813.2	141.3	299.0	537.1	652.2	658.1	500.40000000000003	257.5	131.5	148.5	650.9000000000001	820.4000000000001	662.7	908.4000000000001	782.4000000000001	685.6	800.7	754.1	936.5	723050.9108	761.200012	544.100008
144	723710.0	719.8000000000001	749.2	103.2	285.6	447.90000000000003	566.5	616.6	434.20000000000005	276.1	161.0	162.3	557.5	808.3000000000001	625.9000000000001	833.6	718.5	610.2	728.8000000000001	660.8000000000001	853.3000000000001	723812.1108	719.90001	506.800007
145	724429.8	932.6	932.4000000000001	103.30000000000001	295.8	635.3000000000001	753.0	829.3000000000001	636.8000000000001	301.3	182.70000000000002	191.70000000000002	740.9000000000001	1020.8000000000001	828.3000000000001	1042.2	923.6	827.0	944.7	887.3000000000001	1057.7	724532.0108	975.700015	723.400011
146	725362.4	1024.4	992.0	146.4	316.8	717.3000000000001	842.2	878.0	707.6	297.1	179.4	191.5	832.9000000000001	1037.1000000000001	866.7	1130.0	1012.3000000000001	908.8000000000001	1033.7	983.7	1158.9	725507.7108	1028.800015	762.200011
147	726386.8	1062.8	1091.1000000000001	150.8	326.0	789.6	914.1	912.0	736.8000000000001	274.7	149.8	159.10000000000002	903.7	1099.4	924.2	1178.4	1053.5	948.7	1073.2	1046.5	1222.0	726536.5108	1054.900016	797.600012
148	727449.6000000001	1200.9	1204.3	142.8	318.3	891.8000000000001	1017.4000000000001	1058.1000000000001	882.6	301.5	177.0	187.4	1013.5	1248.9	1073.4	1315.0	1190.5	1079.2	1204.8	1157.4	1321.1000000000001	727591.4108	1201.900018	936.200014
149	728650.5	1099.6000000000001	1069.9	143.9	307.6	797.4000000000001	919.5	955.7	792.0	312.5	186.9	190.8	908.8000000000001	1116.8	953.1	1221.3	1095.7	988.2	1110.3	1054.4	1244.5	728793.3109	1101.400016	844.200012
150	729750.1000000001	1064.4	1085.9	145.6	335.70000000000005	790.8000000000001	915.0	918.8000000000001	728.7	272.5	150.4	161.10000000000002	903.3000000000001	1101.4	911.3000000000001	1175.8	1053.7	951.9000000000001	1076.1000000000001	1042.9	1255.3000000000002	729894.7109	1058.300016	806.000012
151	730814.5	861.3000000000001	879.5	139.6	352.0	564.5	687.5	721.7	509.3	295.1	170.9	182.60000000000002	678.7	922.5	710.1	973.8000000000001	849.6	747.1	870.1	787.8000000000001	969.1	730953.0109	830.700012	607.400009
152	731675.8	718.7	703.4000000000001	109.10000000000001	290.40000000000003	411.70000000000005	527.6	609.6	428.3	315.0	192.0	200.8	517.9	795.1	613.8000000000001	832.9000000000001	709.9000000000001	612.5	728.4000000000001	622.4000000000001	795.6	731783.7109	714.100011	503.400008
153	732394.5	740.8000000000001	735.7	104.5	277.7	459.70000000000005	578.1	636.3000000000001	463.1	291.7	175.8	185.5	555.3000000000001	816.7	643.5	847.0	731.1	645.2	763.6	695.1	886.2	732497.8109	776.200012	540.600008
154	733135.3	1054.2	1015.4000000000001	139.8	330.90000000000003	762.9000000000001	884.4000000000001	914.4000000000001	723.3000000000001	276.0	157.60000000000002	180.4	873.8000000000001	1056.0	864.9000000000001	1149.8	1031.4	943.3000000000001	1064.8	1008.1	1183.6000000000001	733274.0109	1048.700015	803.300012
155	734189.5	1158.9	1179.8	134.3	309.8	909.3000000000001	1028.8	1024.6000000000001	849.1	252.5	131.0	141.6	1017.3000000000001	1187.1000000000001	1011.6	1269.8000000000002	1148.3	1050.9	1170.4	1163.5	1330.0	734322.7109	1170.800018	916.300014
156	735348.4	1097.6000000000001	1098.8	146.20000000000002	312.70000000000005	821.5	944.2	951.4000000000001	784.9000000000001	270.5	151.0	162.5	935.1	1115.1000000000001	948.6	1205.6000000000001	1086.1000000000001	984.0	1106.7	1083.2	1242.9	735493.511	1099.600016	837.600012
157	736446.0	1107.2	1138.0	148.1	307.8	811.0	937.1	959.1	799.4000000000001	277.3	154.60000000000002	163.70000000000002	943.5	1153.6000000000001	993.9000000000001	1220.8	1098.1000000000001	974.7	1100.8	1060.4	1266.3000000000002	736593.111	1075.900016	826.200012
158	737553.2000000001	1113.9	1141.6000000000001	116.9	322.8	801.3000000000001	923.0	997.0	791.1	327.0	200.9	194.5	919.4000000000001	1219.2	1013.3000000000001	1246.4	1120.3	995.8000000000001	1117.5	1059.4	1218.9	737669.011	1137.000017	878.700013
159	738667.1000000001	973.9000000000001	914.6	140.0	299.5	641.8000000000001	763.8000000000001	833.9000000000001	674.4000000000001	340.3	218.60000000000002	222.20000000000002	751.7	996.8000000000001	837.3000000000001	1092.0	970.3000000000001	864.0	986.0	878.7	1064.8	738806.011	960.900014	723.900011
160	739641.0	766.3000000000001	767.0	127.0	313.1	491.8	608.1	639.3000000000001	453.20000000000005	272.8	150.8	162.9	603.4	802.9000000000001	616.8000000000001	876.2	754.2	654.7	771.0	709.3000000000001	903.9000000000001	739766.911	745.100011	527.600008
161	740407.3	737.0	775.1	105.9	300.5	458.0	574.1	631.1	436.5	275.2	158.9	163.60000000000002	573.4	832.8000000000001	638.2	848.6	732.3000000000001	621.6	737.7	676.8000000000001	834.6	740512.011	734.600011	515.700008
162	741144.3	980.3000000000001	981.1	103.4	261.2	660.5	789.5	876.9000000000001	719.1	317.1	201.0	201.70000000000002	778.6	1079.4	921.6	1095.7	979.6	862.2	991.2	924.6	1107.0	741246.611	1022.900016	758.700012
163	742124.6000000001	1259.9	1220.2	146.0	328.40000000000003	943.5	1067.1000000000001	1113.9	931.5	320.6	191.60000000000002	202.5	1057.4	1276.7	1094.3	1378.0	1249.0	1146.0	1269.6000000000001	1212.0	1389.2	742269.5111	1268.500019	999.800015
164	743384.5	1041.0	1102.1000000000001	154.60000000000002	331.8	762.8000000000001	887.6	886.4000000000001	709.2	276.7	153.1	162.8	878.2	1110.3	933.1	1154.9	1031.3	925.6	1050.4	1018.6	1181.5	743538.0111	1026.900015	770.900011
165	744425.5	1058.6000000000001	987.5	140.4	303.3	723.5	842.2	918.2	755.3000000000001	339.3	214.5	223.9	834.7	1071.0	908.1	1174.0	1049.2	947.4000000000001	1066.1000000000001	973.8000000000001	1132.1000000000001	744564.9111	1057.200016	806.800012
166	745484.1000000001	1039.2	1087.2	139.1	297.40000000000003	768.1	888.7	900.1	741.8000000000001	264.0	145.3	152.8	886.4000000000001	1100.9	942.6	1150.4	1031.7	920.9000000000001	1041.5	1005.2	1210.0	745622.1111	1018.900015	781.600011
167	746523.3	899.7	884.6	118.80000000000001	323.6	578.9	707.2	780.9000000000001	576.1	319.1	198.5	200.8	698.9000000000001	966.6	761.8000000000001	1018.0	897.4000000000001	779.7	908.0	819.8000000000001	977.8000000000001	746641.0111	901.900013	660.80001
168	747423.0	702.9000000000001	683.3000000000001	120.9	278.90000000000003	411.1	528.8000000000001	582.0	424.0	305.7	177.4	185.70000000000002	517.2	748.1	590.1	822.9000000000001	694.6	596.8000000000001	714.5	626.1	820.6	747542.9111	690.800011	475.600007
169	748125.9	703.5	732.6	108.9	303.40000000000003	431.0	552.6	594.6	400.1	272.2	154.5	166.10000000000002	537.4	789.8000000000001	595.3000000000001	809.6	691.9000000000001	597.1	718.7	650.0	836.9000000000001	748233.7112	707.20001	488.100007
170	748829.4	846.2	788.5	112.60000000000001	299.5	534.7	655.0	733.6	546.7	301.6	180.0	195.20000000000002	651.0	871.1	684.2	952.6	831.0	729.9000000000001	850.2	773.5	935.2	748940.9112	856.300013	617.300009
171	749675.6000000001	1024.8	1100.8	122.5	284.2	771.3000000000001	893.9000000000001	902.3000000000001	740.6	253.8	133.5	137.5	887.3000000000001	1115.8	954.1	1141.1000000000001	1020.8000000000001	908.8000000000001	1031.4	1015.8000000000001	1180.0	749797.2112	1030.500015	785.900012
172	750700.4	1086.0	1054.3	128.5	292.7	763.2	882.0	957.5	793.3000000000001	329.5	206.9	213.5	872.5	1139.3	975.1	1202.0	1079.4	976.7	1095.5	1009.2	1215.6000000000001	750827.7112	1094.300017	848.100013
173	751786.4	1065.7	1044.2	136.70000000000002	343.1	771.7	893.5	929.0	722.6	291.1	172.3	181.8	883.9000000000001	1089.3	882.9000000000001	1175.0	1056.2	953.5	1075.3	1035.1000000000001	1181.2	751922.0112	1080.300016	816.600012
174	752852.1000000001	1028.2	1066.9	151.20000000000002	297.3	753.1	876.4000000000001	877.0	730.9000000000001	272.5	150.70000000000002	160.3	867.9000000000001	1076.0	929.9000000000001	1140.4	1018.6	913.4000000000001	1036.7	1014.2	1186.5	753002.3112	1023.200015	761.900011
175	753880.3	1063.0	1062.2	146.3	318.6	770.0	889.6	916.7	744.4000000000001	313.8	190.5	199.0	864.0	1114.9	942.6	1177.8	1054.5	969.0	1088.6000000000001	1014.8000000000001	1200.2	754025.5112	1067.500016	822.400012
176	754943.3	1078.6000000000001	1058.0	150.8	336.20000000000005	788.0	912.1	927.8000000000001	742.4000000000001	292.2	172.60000000000002	198.20000000000002	880.4000000000001	1105.4	920.0	1172.6000000000001	1053.0	986.2	1110.3	1044.1000000000001	1200.6000000000001	755093.0113	1091.500016	835.200012
177	756021.9	1041.0	1044.4	163.70000000000002	320.20000000000005	775.9000000000001	894.4000000000001	877.3000000000001	720.8000000000001	270.0	145.9	177.60000000000002	863.4000000000001	1058.3	901.8000000000001	1133.4	1009.3000000000001	953.5	1072.0	1009.1	1193.8	756184.5113	1022.900015	789.600012
178	757062.9	735.9000000000001	741.6	145.70000000000002	330.40000000000003	444.0	561.0	590.2	405.5	268.5	150.0	181.0	554.9	776.9000000000001	592.2	823.4000000000001	704.9000000000001	625.0	742.0	662.4000000000001	832.3000000000001	757207.4113	697.700011	479.300007
179	757798.8	705.8000000000001	682.3000000000001	107.5	277.40000000000003	412.40000000000003	532.3000000000001	598.3000000000001	428.40000000000003	297.6	180.60000000000002	186.70000000000002	519.1	761.5	591.6	816.7	699.7	599.1	719.0	640.1	828.0	757905.1113	719.40001	491.500007
180	758504.6000000001	1092.4	1076.3	121.0	308.90000000000003	812.1	934.1	971.4000000000001	783.5	269.90000000000003	150.0	163.20000000000002	929.2	1118.5	930.6	1199.1000000000001	1079.2	975.3000000000001	1097.3	1069.7	1233.4	758624.5113	1112.000017	854.100013
181	759597.0	1125.8	1173.1000000000001	140.5	304.2	861.0	988.7	985.3000000000001	821.6	264.2	142.20000000000002	147.1	978.7	1179.7	1016.0	1242.9	1120.9	1008.1	1135.8	1119.0	1304.5	759736.5113	1125.500017	867.300013
182	760722.8	1096.1000000000001	1085.1000000000001	140.3	325.8	766.8000000000001	889.6	955.8000000000001	770.3000000000001	312.1	184.4	194.4	901.7	1139.2	953.7	1213.8	1086.1000000000001	961.2	1084.0	1032.8	1207.0	760862.0113	1086.900016	820.700012
183	761818.9	1010.0	986.9000000000001	131.1	305.3	708.9000000000001	829.0	878.9000000000001	704.7	318.3	195.5	183.4	826.6	1039.2	865.0	1144.9	1022.1	892.3000000000001	1012.4000000000001	949.1	1147.1000000000001	761948.9114	1001.300015	760.900011
184	762828.9	872.3000000000001	902.4000000000001	122.5	320.5	597.5	716.9000000000001	749.8000000000001	551.8000000000001	278.0	157.9	160.3	712.0	940.2	742.2	990.0	869.9000000000001	757.8000000000001	877.2	834.1	1009.5	762950.2114	871.900013	635.300009
185	763701.2000000001	939.0	947.3000000000001	122.10000000000001	297.5	632.8000000000001	755.0	816.9000000000001	641.5	304.90000000000003	185.5	190.4	748.6	1015.6	840.2	1053.5	934.1	823.2	945.4000000000001	875.1	1045.5	763822.1114	943.500014	701.00001
186	764640.2000000001	749.6	717.3000000000001	126.5	296.90000000000003	446.0	561.5	623.1	452.70000000000005	314.5	192.3	198.70000000000002	550.9	789.5	619.1	865.4000000000001	743.2	644.7	760.2	660.3000000000001	857.6	764765.6114	732.500011	518.000008
187	765389.8	679.2	684.1	109.4	306.7	408.20000000000005	523.6	569.8000000000001	372.5	271.3	155.8	166.4	512.8000000000001	741.1	543.8000000000001	784.1	668.6	574.6	690.0	624.1	777.0	765498.1114	681.20001	465.100007
188	766069.0	864.2	876.6	111.30000000000001	264.2	606.1	720.6	752.9000000000001	600.0	275.90000000000003	160.5	171.3	692.9000000000001	936.6	783.7	968.8000000000001	853.4000000000001	777.4000000000001	891.9000000000001	837.5	1019.8000000000001	766179.3114	897.300013	665.70001
